2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6736-10635-1.png, 160, 280, varroa, 66, 67, 82, 85
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6743-11040-1.png, 160, 280, varroa, 59, 131, 90, 151
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6747-11145-1.png, 160, 280, varroa, 51, 136, 81, 157
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6762-12000-1.png, 160, 280, varroa, 99, 151, 120, 170
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6764-12450-1.png, 160, 280, varroa, 94, 103, 118, 123
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6768-12495-1.png, 160, 280, varroa, 76, 109, 101, 133
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6769-12510-1.png, 160, 280, varroa, 74, 120, 101, 138
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6770-12525-1.png, 160, 280, varroa, 50, 126, 79, 154
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6771-12555-1.png, 160, 280, varroa, 92, 124, 116, 151
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6772-12570-1.png, 160, 280, varroa, 85, 120, 117, 154
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6773-12585-1.png, 160, 280, varroa, 101, 151, 136, 180
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6774-12600-1.png, 160, 280, varroa, 40, 130, 69, 155
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6775-12645-1.png, 160, 280, varroa, 42, 136, 65, 162
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6776-12900-1.png, 160, 280, varroa, 80, 104, 114, 140
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6777-12915-1.png, 160, 280, varroa, 33, 133, 69, 160
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6778-13290-1.png, 160, 280, varroa, 29, 84, 54, 106
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6779-13305-1.png, 160, 280, varroa, 94, 155, 127, 182
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6780-13320-1.png, 160, 280, varroa, 94, 151, 120, 177
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6781-13335-1.png, 160, 280, varroa, 50, 76, 74, 104
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6782-13440-1.png, 160, 280, varroa, 55, 142, 86, 160
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6791-13845-1.png, 160, 280, varroa, 79, 99, 109, 126
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6792-13875-1.png, 160, 280, varroa, 67, 127, 90, 168
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6794-13905-1.png, 160, 280, varroa, 29, 80, 61, 107
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6800-14205-1.png, 160, 280, varroa, 78, 109, 109, 140
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6801-14265-1.png, 160, 280, varroa, 34, 146, 63, 172
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6806-14445-1.png, 160, 280, varroa, 99, 151, 125, 176
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6807-14460-1.png, 160, 280, varroa, 74, 107, 104, 131
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6811-14700-1.png, 160, 280, varroa, 100, 121, 124, 147
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6812-14700-1.png, 160, 280, varroa, 58, 127, 72, 140
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6813-14715-1.png, 160, 280, varroa, 103, 128, 130, 154
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6819-14820-1.png, 160, 280, varroa, 45, 137, 78, 164
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6820-14835-1.png, 160, 280, varroa, 40, 131, 70, 156
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6821-14850-1.png, 160, 280, varroa, 49, 130, 79, 157
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6822-14910-1.png, 160, 280, varroa, 34, 77, 57, 102
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6823-14940-1.png, 160, 280, varroa, 52, 162, 85, 188
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6824-14940-1.png, 160, 280, varroa, 81, 182, 100, 200
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6825-15000-1.png, 160, 280, varroa, 84, 110, 117, 133
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6832-15300-1.png, 160, 280, varroa, 74, 112, 109, 137
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6833-15315-1.png, 160, 280, varroa, 24, 96, 47, 125
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6834-15345-1.png, 160, 280, varroa, 29, 109, 60, 130
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6835-15345-1.png, 160, 280, varroa, 73, 126, 104, 150
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6838-15420-1.png, 160, 280, varroa, 44, 153, 68, 174
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6839-15450-1.png, 160, 280, varroa, 98, 137, 121, 160
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6843-15735-1.png, 160, 280, varroa, 43, 89, 64, 114
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6845-15750-1.png, 160, 280, varroa, 37, 91, 58, 112
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6847-15765-1.png, 160, 280, varroa, 44, 87, 66, 112
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6855-16080-1.png, 160, 280, varroa, 86, 104, 120, 140
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6857-16125-1.png, 160, 280, varroa, 32, 84, 60, 120
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6859-16170-1.png, 160, 280, varroa, 54, 136, 84, 162
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6862-16290-1.png, 160, 280, varroa, 96, 154, 124, 176
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6866-16470-1.png, 160, 280, varroa, 28, 100, 59, 124
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6870-16635-1.png, 160, 280, varroa, 96, 153, 129, 172
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6871-16710-1.png, 160, 280, varroa, 51, 109, 79, 134
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6874-17205-1.png, 160, 280, varroa, 70, 152, 100, 170
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6878-17595-1.png, 160, 280, varroa, 83, 104, 113, 136
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6879-17610-1.png, 160, 280, varroa, 72, 91, 96, 114
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6883-18375-1.png, 160, 280, varroa, 77, 87, 103, 125
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6889-18780-1.png, 160, 280, varroa, 30, 130, 67, 151
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6891-18810-1.png, 160, 280, varroa, 37, 121, 68, 145
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6892-18870-1.png, 160, 280, varroa, 101, 141, 143, 171
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6895-18945-1.png, 160, 280, varroa, 108, 145, 137, 174
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6897-18960-1.png, 160, 280, varroa, 93, 128, 121, 166
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6911-19590-1.png, 160, 280, varroa, 80, 158, 115, 184
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6912-19800-1.png, 160, 280, varroa, 41, 99, 59, 122
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6913-19890-1.png, 160, 280, varroa, 88, 146, 120, 174
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6915-20010-1.png, 160, 280, varroa, 24, 101, 56, 129
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6918-20205-1.png, 160, 280, varroa, 34, 97, 61, 122
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6919-20220-1.png, 160, 280, varroa, 30, 99, 57, 120
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6920-20250-1.png, 160, 280, varroa, 106, 159, 141, 178
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6922-20325-1.png, 160, 280, varroa, 98, 144, 138, 171
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6923-20490-1.png, 160, 280, varroa, 40, 89, 74, 112
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6924-20505-1.png, 160, 280, varroa, 46, 101, 82, 126
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6925-20595-1.png, 160, 280, varroa, 68, 171, 98, 205
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6926-20610-1.png, 160, 280, varroa, 81, 167, 108, 188
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6928-20655-1.png, 160, 280, varroa, 107, 142, 140, 169
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6930-20760-1.png, 160, 280, varroa, 74, 100, 113, 147
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6935-20895-1.png, 160, 280, varroa, 70, 91, 91, 113
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6937-20910-1.png, 160, 280, varroa, 33, 121, 65, 142
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6939-20985-1.png, 160, 280, varroa, 47, 87, 73, 110
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6940-21030-1.png, 160, 280, varroa, 39, 85, 72, 119
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6941-21045-1.png, 160, 280, varroa, 28, 102, 64, 126
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6946-21135-1.png, 160, 280, varroa, 81, 120, 117, 147
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6947-21150-1.png, 160, 280, varroa, 46, 100, 72, 130
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6949-21240-1.png, 160, 280, varroa, 16, 112, 41, 148
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6954-21345-1.png, 160, 280, varroa, 42, 144, 72, 171
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6955-21360-1.png, 160, 280, varroa, 95, 153, 116, 174
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6959-21570-1.png, 160, 280, varroa, 87, 168, 121, 188
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6963-21690-1.png, 160, 280, varroa, 28, 105, 54, 133
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6965-21705-1.png, 160, 280, varroa, 37, 91, 57, 113
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6970-21855-1.png, 160, 280, varroa, 75, 107, 104, 138
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6973-21990-1.png, 160, 280, varroa, 88, 105, 115, 131
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6975-22005-1.png, 160, 280, varroa, 47, 126, 75, 149
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6976-22140-1.png, 160, 280, varroa, 35, 135, 62, 163
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6977-22140-1.png, 160, 280, varroa, 93, 93, 113, 114
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6978-22155-1.png, 160, 280, varroa, 88, 123, 123, 156
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6979-22155-1.png, 160, 280, varroa, 107, 94, 133, 127
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6980-22185-1.png, 160, 280, varroa, 113, 117, 131, 137
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6984-22290-1.png, 160, 280, varroa, 99, 139, 130, 163
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6985-22440-1.png, 160, 280, varroa, 41, 76, 77, 102
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6988-22500-1.png, 160, 280, varroa, 49, 99, 86, 124
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6990-22530-1.png, 160, 280, varroa, 58, 212, 83, 234
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6991-22530-1.png, 160, 280, varroa, 82, 166, 106, 184
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6992-22545-1.png, 160, 280, varroa, 47, 160, 73, 181
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6994-22560-1.png, 160, 280, varroa, 106, 105, 124, 126
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6998-22665-1.png, 160, 280, varroa, 101, 98, 127, 121
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_6999-22680-1.png, 160, 280, varroa, 95, 93, 112, 123
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7002-22800-1.png, 160, 280, varroa, 49, 133, 88, 158
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7010-22980-1.png, 160, 280, varroa, 46, 125, 70, 148
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7011-22980-1.png, 160, 280, varroa, 84, 161, 113, 185
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7012-23085-1.png, 160, 280, varroa, 65, 122, 104, 153
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7014-23115-1.png, 160, 280, varroa, 66, 122, 95, 152
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7020-23565-1.png, 160, 280, varroa, 53, 153, 77, 188
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7021-23580-1.png, 160, 280, varroa, 39, 162, 57, 182
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7025-23745-1.png, 160, 280, varroa, 90, 104, 118, 124
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7026-23760-1.png, 160, 280, varroa, 89, 83, 114, 110
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7027-23775-1.png, 160, 280, varroa, 97, 105, 118, 130
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7028-23835-1.png, 160, 280, varroa, 97, 102, 124, 121
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7029-23850-1.png, 160, 280, varroa, 84, 106, 115, 141
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7030-23865-1.png, 160, 280, varroa, 89, 103, 118, 125
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7031-23880-1.png, 160, 280, varroa, 107, 100, 142, 129
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7032-23895-1.png, 160, 280, varroa, 92, 102, 114, 124
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7033-23970-1.png, 160, 280, varroa, 71, 87, 95, 107
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7038-24075-1.png, 160, 280, varroa, 57, 137, 88, 161
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7039-24105-1.png, 160, 280, varroa, 106, 154, 130, 173
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7040-27015-1.png, 160, 280, varroa, 42, 107, 78, 137
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7041-27675-1.png, 160, 280, varroa, 58, 141, 93, 163
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7049-28650-1.png, 160, 280, varroa, 73, 114, 105, 138
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7050-28665-1.png, 160, 280, varroa, 31, 89, 69, 125
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7054-28770-1.png, 160, 280, varroa, 48, 125, 79, 146
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7057-29010-1.png, 160, 280, varroa, 68, 140, 90, 163
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7059-29310-1.png, 160, 280, varroa, 19, 140, 60, 165
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7073-29985-1.png, 160, 280, varroa, 43, 118, 68, 154
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7075-30015-1.png, 160, 280, varroa, 20, 110, 68, 129
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7076-30120-1.png, 160, 280, varroa, 102, 143, 132, 161
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7080-30225-1.png, 160, 280, varroa, 60, 92, 106, 114
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7081-30240-1.png, 160, 280, varroa, 51, 86, 83, 111
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7083-30345-1.png, 160, 280, varroa, 87, 141, 114, 167
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7088-30750-1.png, 160, 280, varroa, 100, 105, 125, 138
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7089-30780-1.png, 160, 280, varroa, 86, 110, 113, 138
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7090-30795-1.png, 160, 280, varroa, 42, 82, 65, 116
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7092-30825-1.png, 160, 280, varroa, 28, 115, 56, 136
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7093-30885-1.png, 160, 280, varroa, 38, 149, 70, 173
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7094-30915-1.png, 160, 280, varroa, 45, 130, 75, 158
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7096-31110-1.png, 160, 280, varroa, 41, 94, 64, 116
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7097-31140-1.png, 160, 280, varroa, 41, 108, 65, 128
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7098-31155-1.png, 160, 280, varroa, 89, 112, 115, 139
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7099-31170-1.png, 160, 280, varroa, 44, 135, 69, 160
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7102-31215-1.png, 160, 280, varroa, 52, 137, 82, 161
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7103-31245-1.png, 160, 280, varroa, 35, 106, 74, 134
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7104-31260-1.png, 160, 280, varroa, 99, 154, 127, 178
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7105-31320-1.png, 160, 280, varroa, 53, 139, 79, 162
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7106-31335-1.png, 160, 280, varroa, 71, 144, 106, 171
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7107-31380-1.png, 160, 280, varroa, 47, 137, 79, 155
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7109-31440-1.png, 160, 280, varroa, 97, 109, 123, 129
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7117-31710-1.png, 160, 280, varroa, 94, 142, 133, 168
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7118-31725-1.png, 160, 280, varroa, 84, 124, 117, 158
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7120-31830-1.png, 160, 280, varroa, 98, 106, 131, 138
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7124-31905-1.png, 160, 280, varroa, 68, 117, 109, 138
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7125-31920-1.png, 160, 280, varroa, 45, 134, 78, 160
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7127-31995-1.png, 160, 280, varroa, 52, 134, 84, 163
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7128-32010-1.png, 160, 280, varroa, 39, 130, 72, 158
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7129-32025-1.png, 160, 280, varroa, 21, 96, 59, 130
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7130-32085-1.png, 160, 280, varroa, 52, 88, 96, 117
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7131-32100-1.png, 160, 280, varroa, 43, 103, 68, 136
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7133-32115-1.png, 160, 280, varroa, 101, 147, 123, 182
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7136-32250-1.png, 160, 280, varroa, 111, 129, 137, 154
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7139-32325-1.png, 160, 280, varroa, 102, 147, 131, 179
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7140-32325-1.png, 160, 280, varroa, 39, 128, 65, 160
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7141-32340-1.png, 160, 280, varroa, 37, 135, 69, 159
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7142-32475-1.png, 160, 280, varroa, 47, 86, 79, 119
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7150-32700-1.png, 160, 280, varroa, 67, 113, 95, 133
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7151-32730-1.png, 160, 280, varroa, 86, 107, 117, 135
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7152-32745-1.png, 160, 280, varroa, 68, 128, 105, 153
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7154-32820-1.png, 160, 280, varroa, 40, 169, 67, 189
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7155-32835-1.png, 160, 280, varroa, 33, 149, 58, 177
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7163-33015-1.png, 160, 280, varroa, 90, 115, 120, 139
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7167-33210-1.png, 160, 280, varroa, 33, 124, 78, 157
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7169-33225-1.png, 160, 280, varroa, 32, 136, 73, 157
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7174-33480-1.png, 160, 280, varroa, 81, 155, 127, 188
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7179-33690-1.png, 160, 280, varroa, 51, 126, 93, 166
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7181-33720-1.png, 160, 280, varroa, 52, 143, 94, 172
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7185-34035-1.png, 160, 280, varroa, 89, 138, 115, 160
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7188-34155-1.png, 160, 280, varroa, 94, 150, 123, 179
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7189-34230-1.png, 160, 280, varroa, 79, 137, 120, 167
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7192-34485-1.png, 160, 280, varroa, 61, 165, 87, 185
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7193-34500-1.png, 160, 280, varroa, 97, 118, 126, 145
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7194-34500-1.png, 160, 280, varroa, 88, 148, 116, 177
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7196-34530-1.png, 160, 280, varroa, 62, 97, 86, 121
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7200-34695-1.png, 160, 280, varroa, 76, 113, 105, 141
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7201-34740-1.png, 160, 280, varroa, 56, 153, 96, 178
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7202-34770-1.png, 160, 280, varroa, 79, 115, 117, 148
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7203-34785-1.png, 160, 280, varroa, 82, 115, 120, 150
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7204-34800-1.png, 160, 280, varroa, 90, 115, 126, 149
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7206-34875-1.png, 160, 280, varroa, 81, 151, 113, 173
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7208-35070-1.png, 160, 280, varroa, 91, 119, 116, 152
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7209-35070-1.png, 160, 280, varroa, 64, 151, 104, 175
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7210-35085-1.png, 160, 280, varroa, 41, 106, 80, 130
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7211-35100-1.png, 160, 280, varroa, 77, 143, 107, 173
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7214-35355-1.png, 160, 280, varroa, 36, 113, 66, 140
2017-08-28_09-30-00-1_500_dirty_glass.mp4-bee_id_7215-35385-1.png, 160, 280, varroa, 36, 138, 61, 171
